miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	4	0.650256	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112775:+	2	0.325128	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	5	0.812820	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	1	0.162564	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112775:+	1	0.162564	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112800-46112820:+	11	1.788203	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112821:+	39	6.339992	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112822:+	25	4.064098	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112823:+	2	0.325128	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112801-46112822:+	2	0.325128	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112801-46112823:+	1	0.162564	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112802-46112823:+	1	0.162564	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112803-46112824:+	1	0.162564	N	mature,MIMAT0004481
hsa-let-7b	hg38:chr22:46113691-46113708:+	2	0.325128	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	10	1.625639	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	545	88.597329	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	10652	1731.630726	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	4769	775.267267	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	14018	2278.820833	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	2997	487.204026	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113715:+	4	0.650256	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113720:+	1	0.162564	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	1	0.162564	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	4	0.650256	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113711:+	1	0.162564	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113712:+	1	0.162564	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	2	0.325128	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113714:+	2	0.325128	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113745-46113764:+	1	0.162564	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113765:+	14	2.275895	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113766:+	40	6.502556	N	mature,MIMAT0004482
hsa-let-7c	hg38:chr21:16539837-16539858:+	1	0.162564	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539859:+	2	0.325128	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539860:+	1	0.162564	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539857:+	17	2.763586	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539858:+	80	13.005112	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539859:+	77	12.517421	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539860:+	369	59.986081	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539861:+	30	4.876917	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539862:+	1	0.162564	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539883-16539904:+	1	0.162564	N	mature,MIMAT0026472
hsa-let-7d	hg38:chr9:94178841-94178859:+	3	0.487692	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178861:+	111	18.044594	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178862:+	210	34.138420	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178863:+	925	150.371613	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178864:+	83	13.492804	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178865:+	8	1.300511	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178861:+	1	0.162564	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178862:+	3	0.487692	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178863:+	10	1.625639	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178845-94178863:+	1	0.162564	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178895-94178914:+	3	0.487692	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178915:+	96	15.606135	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178916:+	302	49.094300	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178917:+	1006	163.539289	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178918:+	4	0.650256	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178915:+	7	1.137947	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178916:+	19	3.088714	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178917:+	75	12.192293	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178918:+	1	0.162564	N	mature,MIMAT0004484
hsa-let-7e	hg38:chr19:51692776-51692793:+	1	0.162564	N	precursor
hsa-let-7e	hg38:chr19:51692793-51692811:+	1	0.162564	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692812:+	11	1.788203	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692813:+	169	27.473300	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692814:+	660	107.292178	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692815:+	2251	365.931352	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692816:+	96	15.606135	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692817:+	27	4.389225	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692794-51692815:+	1	0.162564	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692794-51692816:+	1	0.162564	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692836-51692854:+	1	0.162564	N	mature,MIMAT0004485
hsa-let-7e	hg38:chr19:51692838-51692858:+	6	0.975383	N	mature,MIMAT0004485
hsa-let-7e	hg38:chr19:51692838-51692859:+	15	2.438459	N	mature,MIMAT0004485
hsa-let-7e	hg38:chr19:51692838-51692860:+	20	3.251278	N	mature,MIMAT0004485
hsa-let-7f-1	hg38:chr9:94176331-94176353:+	1	0.162564	N	precursor
hsa-let-7f-1	hg38:chr9:94176353-94176370:+	3	0.487692	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176371:+	8	1.300511	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176372:+	18	2.926150	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176373:+	884	143.706493	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176374:+	2976	483.790184	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176375:+	14113	2294.264404	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176376:+	89	14.468188	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176377:+	3	0.487692	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176379:+	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176354-94176375:+	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176355-94176377:+	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176356-94176375:+	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176358-94176379:+	11	1.788203	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176358-94176380:+	4	0.650256	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176358-94176381:+	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176409-94176429:+	2	0.325128	N	mature,MIMAT0004486
hsa-let-7f-1	hg38:chr9:94176409-94176430:+	9	1.463075	N	mature,MIMAT0004486
hsa-let-7f-2	hg38:chrX:53557197-53557218:-	3	0.487692	N	mature,MIMAT0004487
hsa-let-7f-2	hg38:chrX:53557198-53557218:-	1	0.162564	N	mature,MIMAT0004487
hsa-let-7f-2	hg38:chrX:53557244-53557268:-	3	0.487692	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557245-53557268:-	518	84.208103	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557245-53557269:-	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557246-53557265:-	2	0.325128	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557246-53557266:-	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557246-53557268:-	13874	2255.411631	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557246-53557269:-	18	2.926150	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557247-53557265:-	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557247-53557268:-	2948	479.238395	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557247-53557269:-	3	0.487692	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557248-53557268:-	829	134.765478	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557248-53557269:-	3	0.487692	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557249-53557268:-	18	2.926150	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557250-53557268:-	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557251-53557268:-	1	0.162564	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557268-53557287:-	2	0.325128	N	precursor
hsa-let-7g	hg38:chr3:52268278-52268301:-	4	0.650256	N	mature,MIMAT0004584
hsa-let-7g	hg38:chr3:52268279-52268301:-	7	1.137947	N	mature,MIMAT0004584
hsa-let-7g	hg38:chr3:52268280-52268301:-	69	11.216910	N	mature,MIMAT0004584
hsa-let-7g	hg38:chr3:52268281-52268301:-	6	0.975383	N	mature,MIMAT0004584
hsa-let-7g	hg38:chr3:52268335-52268358:-	189	30.724578	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268335-52268359:-	5	0.812820	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268336-52268355:-	2	0.325128	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268336-52268357:-	1	0.162564	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268336-52268358:-	3314	538.736784	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268336-52268359:-	16	2.601022	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268337-52268358:-	526	85.508615	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268337-52268359:-	6	0.975383	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268338-52268358:-	73	11.867165	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268338-52268359:-	5	0.812820	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268339-52268358:-	9	1.463075	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268339-52268359:-	1	0.162564	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268341-52268358:-	2	0.325128	N	mature,MIMAT0000414
hsa-let-7g	hg38:chr3:52268358-52268380:-	1	0.162564	N	precursor
hsa-let-7i	hg38:chr12:62603665-62603691:+	1	0.162564	N	precursor
hsa-let-7i	hg38:chr12:62603669-62603691:+	3	0.487692	N	precursor
hsa-let-7i	hg38:chr12:62603691-62603710:+	3	0.487692	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603691-62603711:+	31	5.039481	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603691-62603712:+	540	87.784509	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603691-62603713:+	380	61.774284	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603691-62603714:+	1448	235.392536	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603691-62603715:+	3	0.487692	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603695-62603713:+	1	0.162564	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603696-62603718:+	1	0.162564	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603698-62603714:+	1	0.162564	N	mature,MIMAT0000415
hsa-let-7i	hg38:chr12:62603747-62603765:+	1	0.162564	N	mature,MIMAT0004585
hsa-let-7i	hg38:chr12:62603747-62603766:+	3	0.487692	N	mature,MIMAT0004585
hsa-let-7i	hg38:chr12:62603747-62603767:+	78	12.679985	N	mature,MIMAT0004585
hsa-let-7i	hg38:chr12:62603747-62603768:+	69	11.216910	N	mature,MIMAT0004585
hsa-let-7i	hg38:chr12:62603747-62603769:+	96	15.606135	N	mature,MIMAT0004585
hsa-mir-1-1	hg38:chr20:62554312-62554335:+	1	0.162564	N	mature,MIMAT0031892
hsa-mir-1-1	hg38:chr20:62554351-62554370:+	1	0.162564	N	mature,MIMAT0000416
hsa-mir-1-1	hg38:chr20:62554351-62554371:+	5	0.812820	N	mature,MIMAT0000416
hsa-mir-1-1	hg38:chr20:62554351-62554372:+	9	1.463075	N	mature,MIMAT0000416
hsa-mir-1-1	hg38:chr20:62554351-62554373:+	133	21.620999	N	mature,MIMAT0000416
hsa-mir-1-2	hg38:chr18:21829014-21829037:-	10	1.625639	N	mature,MIMAT0000416
hsa-mir-1-2	hg38:chr18:21829015-21829037:-	97	15.768699	N	mature,MIMAT0000416
hsa-mir-1-2	hg38:chr18:21829016-21829037:-	9	1.463075	N	mature,MIMAT0000416
hsa-mir-1-2	hg38:chr18:21829017-21829037:-	5	0.812820	N	mature,MIMAT0000416
hsa-mir-1-2	hg38:chr18:21829018-21829037:-	4	0.650256	N	mature,MIMAT0000416
hsa-mir-100	hg38:chr11:122152271-122152297:-	1	0.162564	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152273-122152297:-	3	0.487692	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152274-122152297:-	1	0.162564	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152275-122152295:-	1	0.162564	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152275-122152296:-	3	0.487692	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152275-122152297:-	836	135.903425	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152276-122152295:-	2	0.325128	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152276-122152296:-	18	2.926150	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152276-122152297:-	5284	858.987679	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152276-122152298:-	2	0.325128	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152277-122152297:-	114	18.532285	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152278-122152296:-	1	0.162564	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152278-122152297:-	8	1.300511	N	mature,MIMAT0000098
hsa-mir-100	hg38:chr11:122152279-122152297:-	2	0.325128	N	mature,MIMAT0000098
hsa-mir-101-1	hg38:chr1:65058439-65058463:-	2	0.325128	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058440-65058463:-	4	0.650256	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058441-65058462:-	2	0.325128	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058441-65058463:-	2144	348.537014	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058441-65058464:-	4	0.650256	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058442-65058459:-	2	0.325128	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058442-65058461:-	1	0.162564	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058442-65058463:-	2882	468.509177	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058442-65058464:-	885	143.869057	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058443-65058461:-	3	0.487692	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058443-65058463:-	12680	2061.310327	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058443-65058464:-	5653	918.973760	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058444-65058463:-	11	1.788203	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058444-65058464:-	23	3.738970	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058445-65058463:-	1	0.162564	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058445-65058464:-	9	1.463075	N	mature,MIMAT0000099
hsa-mir-101-1	hg38:chr1:65058477-65058499:-	1	0.162564	N	mature,MIMAT0004513
hsa-mir-101-1	hg38:chr1:65058477-65058500:-	4	0.650256	N	mature,MIMAT0004513
hsa-mir-101-1	hg38:chr1:65058478-65058500:-	19	3.088714	N	mature,MIMAT0004513
hsa-mir-101-1	hg38:chr1:65058479-65058500:-	11	1.788203	N	mature,MIMAT0004513
hsa-mir-101-2	hg38:chr9:4850344-4850363:+	7	1.137947	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850344-4850364:+	34	5.527173	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850344-4850365:+	5603	910.845565	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850344-4850366:+	849	138.016756	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850344-4850367:+	6	0.975383	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850362:+	1	0.162564	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850364:+	14	2.275895	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850365:+	12730	2069.438522	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850366:+	2996	487.041462	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850367:+	2282	370.970833	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850368:+	439	71.365555	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850345-4850369:+	15	2.438459	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850346-4850366:+	2	0.325128	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850346-4850368:+	2	0.325128	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850365:+	1	0.162564	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850367:+	1	0.162564	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850368:+	4	0.650256	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850369:+	1	0.162564	N	mature,MIMAT0000099
hsa-mir-103a-1	hg38:chr5:168560902-168560925:-	2	0.325128	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560902-168560927:-	14	2.275895	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560903-168560925:-	18	2.926150	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560903-168560927:-	383	62.261976	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560922:-	1	0.162564	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560923:-	3	0.487692	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560924:-	3	0.487692	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560925:-	651	105.829103	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560926:-	18	2.926150	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560927:-	68059	11063.936872	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560928:-	8	1.300511	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560924:-	1	0.162564	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560925:-	14	2.275895	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560927:-	5464	888.249182	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560928:-	3	0.487692	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560906-168560927:-	63	10.241526	Y	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560907-168560927:-	3	0.487692	Y	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560908-168560927:-	1	0.162564	Y	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560941-168560964:-	93	15.118443	N	unannotated
hsa-mir-103a-1	hg38:chr5:168560964-168560983:-	1	0.162564	N	unannotated
hsa-mir-103a-2	hg38:chr20:3917485-3917504:+	1	0.162564	N	precursor
hsa-mir-103a-2	hg38:chr20:3917486-3917504:+	4	0.650256	N	precursor
hsa-mir-103a-2	hg38:chr20:3917504-3917527:+	6	0.975383	N	mature,MIMAT0009196
hsa-mir-103a-2	hg38:chr20:3917504-3917528:+	3	0.487692	N	mature,MIMAT0009196
hsa-mir-103a-2	hg38:chr20:3917540-3917563:+	3	0.487692	N	mature,MIMAT0000101
