GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	51460	9481274	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	9485313	9575696	0	0	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	9582373	10999430	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	10999601	11012152	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	11012518	39273218	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	39275695	53876444	2	2	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	53876485	53894868	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr12	53895375	133201603	2	2	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr13	18452809	47053333	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr13	47053940	47069508	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr13	47069621	114342922	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr14	18239283	92063938	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr14	92064169	92100656	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr14	92101525	105544971	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr14	105563300	106378645	4	4	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr14	106378929	106877229	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr15	19811075	45942117	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr15	45943266	45948515	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr15	45950000	101928837	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr16	10777	6603812	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr16	6603898	6815107	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr16	6817750	55761136	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr16	55762477	55788532	0	0	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr16	55808442	90096867	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr17	150733	83091923	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr18	48133	80257174	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr19	90910	33217996	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr19	33220734	33292964	3	2	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr19	33293900	58586487	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr20	80664	1579916	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr20	1580141	1613247	15	15	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr20	1617300	44019723	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr20	44020867	44039748	4	2	2
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr20	44042530	64324800	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr21	12973348	46677045	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chr22	16392123	50796027	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chrX	251810	146833826	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chrX	146834129	146947759	1	1	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chrX	146948002	156004181	2	1	1
7aca4aec-6acc-45fe-803c-a856bbf523e4	chrY	2782397	26653788	0	0	0
7aca4aec-6acc-45fe-803c-a856bbf523e4	chrY	56872112	56872112	1	1	0
